CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyUsageGB,NumComplaints
-1.7303196219213355,-1.0755343588328432,-0.9841418533760657,-1.2813760956941076,-0.9155208278241362,-1.215245087940693,0.052963417190159075,1.0080322575483707,0.9960079680956174,0.44775439373891035,0.29739452502864955,-1.4275895765912718
-1.7268555185741457,0.15145671006737021,-0.9841418533760657,1.0094937166845699,0.32709669125613056,1.1039090687032738,0.052963417190159075,-0.9920317455237934,0.9960079680956174,1.337922174531973,-1.5949837546445977,-1.4275895765912718
-1.7233914152269558,-1.6123429514766867,1.0080481332151605,1.6918804693080058,-1.782576045997561,-0.0036172140158041597,0.052963417190159075,-0.9920317455237934,0.9960079680956174,-0.4424133870541522,0.3297428716897307,0.9088909088281585
-1.719927311879766,-0.6154127079952633,-0.9841418533760657,0.4733326967661561,-1.0010361874202949,-0.11944604816215197,0.052963417190159075,-0.9920317455237934,-1.0040080320963853,0.44775439373891035,-0.9480168214229747,1.493011030183016
-1.7164632085325762,-0.30866494077020984,-0.9841418533760657,-0.9401827193823897,0.8053655838428956,-0.6653612807499352,1.2846707937054853,-0.9920317455237934,-1.0040080320963853,1.337922174531973,0.7179230316227045,0.32477078747330085
-1.7129991051853863,0.764952244517477,1.0080481332151605,0.7657841621762,0.26185816950236035,0.8317362432865575,1.2846707937054853,1.0080322575483707,-1.0040080320963853,-1.3325811678472146,-0.20400484821810827,0.9088909088281585
-1.7095350018381965,1.6851955461926371,1.0080481332151605,0.619558429471178,-1.5101611375933024,-0.31839447260413867,-1.1787439593251672,1.0080322575483707,-1.0040080320963853,-0.4424133870541522,1.3163674448527058,-1.4275895765912718
-1.7060708984910065,0.6115783609049503,-0.9841418533760657,-1.4276018283991296,-0.7272988765480543,-1.2969315818519245,1.2846707937054853,-0.9920317455237934,0.9960079680956174,-1.3325811678472146,-1.65968044796676,-0.8434694552364144
-1.7026067951438166,0.9183261281300037,-0.9841418533760657,1.7406223802096799,-0.9966281791936888,0.6823110103848677,0.052963417190159075,1.0080322575483707,0.9960079680956174,-0.4424133870541522,1.5266316981497332,1.493011030183016
-1.6991426917966268,0.764952244517477,-0.9841418533760657,-0.8914408084807157,0.013687306344435027,-0.7734314465587212,-1.1787439593251672,1.0080322575483707,-1.0040080320963853,-1.3325811678472146,0.3782653916813524,0.32477078747330085
-1.695678588449437,0.6882653027112137,-0.9841418533760657,0.5220746076678301,-0.35394057975451537,0.26573141413054086,0.052963417190159075,-0.9920317455237934,0.9960079680956174,-1.3325811678472146,0.5561812983172988,0.9088909088281585
-1.6922144851022471,-0.8454735334140533,-0.9841418533760657,-1.1351503629890858,1.0006403482815467,-0.846277888047453,-1.1787439593251672,-0.9920317455237934,0.9960079680956174,0.44775439373891035,0.15182696505378437,-1.4275895765912718
-1.6887503817550573,-0.3853518825764732,1.0080481332151605,-0.16031214495560583,-0.8679143389767898,-0.4677304650716347,0.052963417190159075,1.0080322575483707,0.9960079680956174,-1.3325811678472146,-1.0612360347367586,-0.25934933388155673
